lon,lat,PlantConc
124.229087,44.687421,0.571892
124.404768,44.629489,0.756057
124.410712,44.628438,0.756057
122.291980,44.958607,0.779053
124.046395,44.651653,0.752865
123.998895,44.641851,0.720337
122.132897,44.915760,0.639468
122.016525,44.929190,0.685715
122.022583,44.928260,0.675590
122.101312,44.916136,0.617119
122.125527,44.912395,0.670805
122.131579,44.911459,0.670805
122.137632,44.910523,0.661369
121.868442,44.942816,0.776034
122.019964,44.919653,0.670805
121.877971,44.932356,0.852335
122.023402,44.910115,0.639468
121.749291,44.947362,0.525780
121.882735,44.927127,0.766345
81.736526,43.738043,0.992489
81.698175,43.680263,1.106082
124.089457,44.500045,0.731016
124.088015,44.495792,0.733243
124.074688,44.493601,0.658721
123.999251,44.475136,0.767223
123.991873,44.471907,0.745217
124.175975,44.439950,0.767223
124.181909,44.438915,0.756057
81.828396,43.649797,1.106082
86.515716,44.544789,1.030322
123.846543,44.469879,0.801862
124.102044,44.425804,0.754036
123.839172,44.466638,0.634341
123.940253,44.449284,0.670880
123.843699,44.461359,0.652241
123.932881,44.446050,0.657312
123.938824,44.445027,0.670880
123.913624,44.444859,0.670880
124.059248,44.410715,0.767223
86.102440,44.425104,1.088602
86.097922,44.419825,1.122062
86.093405,44.414546,0.982525
86.099346,44.415567,1.031511
82.168650,43.573743,0.777920
121.320094,44.736564,0.572248
82.170307,43.569594,0.806813
82.244513,43.585226,1.024405
82.250224,43.586427,1.022083
82.240455,43.579874,1.017312
82.246165,43.581075,1.027392
123.432520,44.395855,0.716490
123.425176,44.392580,0.768702
123.431132,44.391584,0.628642
123.423788,44.388310,0.626459
85.739567,44.236072,0.835922
120.735866,44.793757,0.626459
121.572826,44.672113,0.511141
85.593360,44.205837,0.851963
85.652395,44.216253,0.824943
121.414291,44.691162,0.604288
85.594810,44.201592,0.851963
85.647937,44.210966,0.851963
121.429937,44.679843,0.583888
85.621314,44.197269,0.821452
121.428682,44.675526,0.583888
82.304265,43.543794,1.113930
82.309975,43.544991,1.113930
82.315684,43.546188,1.113930
121.974222,44.579890,0.657199
122.015085,44.569122,0.666140
122.057224,44.562643,0.555530
82.296139,43.533095,0.805743
82.353234,43.545053,0.932767
82.358946,43.546247,0.913004
122.049909,44.559267,0.567350
122.055928,44.558340,0.559617
82.366299,43.543286,1.113930
122.054632,44.554037,0.565003
82.362229,43.537938,1.113930
82.367940,43.539131,1.113930
86.163672,44.260012,0.995513
86.169600,44.261026,1.023157
86.187386,44.264068,1.023157
122.053337,44.549734,0.639468
122.059354,44.548808,0.639468
86.159156,44.254738,1.006905
86.165083,44.255752,1.006905
86.171011,44.256766,1.006905
86.176939,44.257780,1.023157
86.182867,44.258794,1.040907
122.058059,44.544505,0.616631
86.154641,44.249463,1.066174
86.160568,44.250478,1.066174
86.166494,44.251492,1.040907
86.172422,44.252506,1.006905
86.178349,44.253520,1.023157
86.184277,44.254533,1.065125
122.062780,44.539276,0.540929
86.156053,44.245203,1.066174
86.161979,44.246218,1.066174
86.167905,44.247232,1.069878
86.476511,44.299568,1.032026
82.363081,43.520125,1.113930
82.368790,43.521319,1.113930
86.157464,44.240943,1.090722
86.163390,44.241958,1.054112
86.169316,44.242972,1.031082
122.036126,44.534372,0.572710
122.042142,44.533447,0.562485
82.347595,43.512390,1.113930
82.359012,43.514777,1.113930
122.093683,44.516503,0.639468
122.099696,44.515575,0.639468
82.554101,43.537380,1.113930
123.850316,44.217104,0.732368
123.856239,44.216090,0.768665
123.874005,44.213044,0.766611
82.555729,43.533220,1.058257
123.842983,44.213859,0.766611
123.848906,44.212845,0.768665
123.854828,44.211830,0.756057
123.860750,44.210816,0.690713
123.866672,44.209801,0.766611
123.908116,44.202688,0.679326
123.919955,44.200653,0.754036
123.841573,44.209599,0.679326
123.912621,44.197412,0.730409
87.016920,44.334964,1.106938
122.795060,44.365411,0.661369
122.787745,44.362087,0.639468
86.419445,44.186430,1.106393
86.426764,44.183163,1.078382
86.432693,44.184163,1.066174
86.438623,44.185162,1.066174
86.398145,44.155832,1.054112
86.404071,44.156832,1.054112
86.409997,44.157832,1.078382
86.399535,44.151566,1.054112
86.405460,44.152566,1.054112
86.394999,44.146300,1.050166
86.400924,44.147300,1.050166
86.406849,44.148300,1.054112
87.370694,44.306441,1.036717
121.338795,44.495191,0.555530
86.452489,44.142489,1.035870
86.458415,44.143487,1.019416
86.464341,44.144484,1.078382
86.495361,44.145195,1.024367
86.496743,44.140927,1.020567
86.502671,44.141922,0.826168
