lon,lat,PlantConc
124.229087,44.687421,5.805560
124.404768,44.629489,6.272252
124.410712,44.628438,5.533140
122.291980,44.958607,6.743819
124.046395,44.651653,4.900513
123.998895,44.641851,4.527744
122.132897,44.915760,6.312514
122.016525,44.929190,5.664032
122.022583,44.928260,3.816180
122.101312,44.916136,6.305754
122.125527,44.912395,6.805538
122.131579,44.911459,6.526643
122.137632,44.910523,5.494496
121.868442,44.942816,3.640154
122.019964,44.919653,6.066604
121.877971,44.932356,7.798363
122.023402,44.910115,5.867566
121.749291,44.947362,3.299592
121.882735,44.927127,5.996581
81.736526,43.738043,1.008246
81.698175,43.680263,0.682954
124.089457,44.500045,4.467896
124.088015,44.495792,2.852199
124.074688,44.493601,2.823525
123.999251,44.475136,5.127873
123.991873,44.471907,3.590530
124.175975,44.439950,6.188219
124.181909,44.438915,6.962618
81.828396,43.649797,0.727112
86.515716,44.544789,1.345268
123.846543,44.469879,4.948997
124.102044,44.425804,6.025156
123.839172,44.466638,4.820126
123.940253,44.449284,6.214181
123.843699,44.461359,4.690451
123.932881,44.446050,6.209504
123.938824,44.445027,6.685414
123.913624,44.444859,6.149630
124.059248,44.410715,5.291052
86.102440,44.425104,0.381593
86.097922,44.419825,0.814685
86.093405,44.414546,1.818838
86.099346,44.415567,1.716301
82.168650,43.573743,0.938880
121.320094,44.736564,3.997155
82.170307,43.569594,0.876835
82.244513,43.585226,1.345647
82.250224,43.586427,1.803369
82.240455,43.579874,2.270030
82.246165,43.581075,1.424257
123.432520,44.395855,3.035273
123.425176,44.392580,3.327878
123.431132,44.391584,3.227904
123.423788,44.388310,5.242419
85.739567,44.236072,0.973341
120.735866,44.793757,4.625011
121.572826,44.672113,3.441716
85.593360,44.205837,3.969691
85.652395,44.216253,3.899416
121.414291,44.691162,2.984768
85.594810,44.201592,4.053466
85.647937,44.210966,4.270720
121.429937,44.679843,2.920564
85.621314,44.197269,3.828074
121.428682,44.675526,3.045134
82.304265,43.543794,0.838563
82.309975,43.544991,0.930862
82.315684,43.546188,1.055125
121.974222,44.579890,5.401633
122.015085,44.569122,6.863161
122.057224,44.562643,4.730204
82.296139,43.533095,1.159461
82.353234,43.545053,1.308032
82.358946,43.546247,1.285662
122.049909,44.559267,4.783600
122.055928,44.558340,4.545364
82.366299,43.543286,1.044244
122.054632,44.554037,4.795191
82.362229,43.537938,1.066282
82.367940,43.539131,0.940704
