lon,lat,PlantConc
86.419959,44.758406,3.195467
86.437923,44.761434,2.371840
86.409403,44.752119,2.594193
86.415389,44.753130,2.534438
86.445328,44.758176,2.563519
86.454146,44.750651,2.914873
86.476351,44.740871,1.828480
86.476012,44.722794,4.609103
85.832829,44.608136,4.384861
85.838781,44.609174,5.236250
85.844732,44.610212,4.217821
85.856637,44.612286,3.693495
86.435532,44.711476,2.263833
86.441516,44.712484,2.581041
86.032275,44.633717,2.326875
86.444342,44.703950,4.280891
86.522146,44.717025,2.465773
86.489050,44.702461,5.033289
85.359252,44.501916,1.128163
86.466526,44.694170,4.450427
86.514398,44.702212,3.543587
85.366657,44.498737,1.010924
85.782068,44.572243,1.900893
86.479902,44.691915,5.112094
85.599371,44.535620,1.642720
85.605306,44.536668,1.120439
85.611242,44.537717,1.164811
85.623115,44.539812,1.044784
85.777577,44.566953,2.128899
85.814706,44.568937,2.227910
85.820653,44.569975,1.937629
86.494686,44.685389,4.879303
86.542558,44.693418,2.371840
86.548543,44.694420,1.915716
85.400713,44.491314,0.922965
86.543963,44.689148,2.581041
86.549948,44.690150,1.781708
85.402191,44.487074,0.927373
85.408115,44.488132,0.936055
85.704697,44.540663,1.552202
86.234600,44.632372,2.583509
86.461616,44.670821,2.958713
86.509467,44.678861,2.877753
86.521433,44.680868,2.463508
86.539384,44.683877,3.170741
85.700217,44.535372,1.637388
85.795282,44.552031,1.861365
85.807171,44.554108,1.837871
86.182328,44.618943,2.516564
86.188293,44.619963,2.514827
85.695737,44.530080,1.439116
86.509111,44.660784,3.170741
85.587364,44.497463,1.050793
86.486599,44.652499,4.139171
86.492578,44.653504,4.297885
86.516498,44.657518,2.749148
85.899105,44.543098,2.621452
86.513328,44.647978,3.124047
86.525288,44.649984,2.968572
86.081957,44.561193,3.322017
85.793288,44.484122,2.425429
86.597697,44.621559,2.768127
86.300516,44.567016,2.448377
86.593115,44.616290,2.565189
85.808060,44.477695,1.520146
86.290006,44.560727,2.543040
86.606471,44.614016,2.521590
86.612450,44.615013,2.935820
86.684228,44.626960,1.930655
85.803572,44.472408,1.753693
86.697586,44.624674,2.128899
86.739478,44.631618,1.554626
85.947576,44.492958,4.283860
86.126028,44.523723,2.194575
86.615242,44.606471,2.769885
86.621221,44.607468,3.510115
86.746851,44.628334,2.007115
86.009897,44.494730,3.456005
86.140787,44.517247,2.274301
86.319520,44.547723,2.585192
86.737656,44.617804,2.448377
86.625406,44.594654,2.665042
86.649320,44.598637,2.281487
86.728463,44.607274,2.687574
86.139112,44.503449,2.079365
86.104836,44.493064,2.879581
86.023010,44.474476,3.620671
86.368319,44.533471,2.355107
86.374282,44.534480,2.484463
86.380246,44.535488,2.446164
86.393581,44.533238,2.748452
86.383064,44.526957,2.128899
86.591944,44.562049,2.364938
86.759322,44.589863,3.525302
86.146235,44.482152,1.938961
86.432180,44.530743,2.429432
86.284575,44.501257,0.927361
86.344156,44.511367,1.263954
86.397805,44.520441,1.779952
86.781418,44.580004,2.315079
86.430431,44.516938,1.766179
86.794764,44.577703,2.197742
86.503412,44.524710,2.300860
86.630170,44.541405,2.024162
86.404838,44.499111,1.977537
86.418164,44.496857,1.142551
86.395730,44.488567,2.292036
86.809025,44.553035,2.536984
86.780509,44.543827,3.234573
86.786488,44.544814,3.826786
86.795225,44.537249,3.681007
86.730869,44.522107,3.102041
86.713895,44.496779,3.322017
86.821423,44.514550,1.993583
86.826383,44.420811,1.844587
86.876866,44.420108,1.786921
124.135190,43.722490,1.867147
124.146917,43.720449,1.963161
123.398910,43.825442,1.344696
123.404809,43.824458,1.334291
123.410709,43.823473,1.301030
123.416608,43.822488,1.331705
123.397551,43.821170,1.323967
123.409349,43.819202,1.323967
123.415248,43.818217,1.296525
123.421146,43.817232,1.235133
123.427044,43.816247,1.206683
123.413888,43.813946,1.301030
123.419786,43.812962,1.294061
123.425683,43.811977,1.244765
123.431581,43.810991,1.290963
123.388935,43.813611,1.538061
123.400732,43.811644,1.346149
123.418426,43.808691,1.271062
123.424323,43.807706,1.280974
123.430220,43.806721,1.401812
123.393475,43.808356,1.430852
123.417066,43.804420,1.274113
123.422963,43.803435,1.476068
123.428860,43.802450,1.487578
123.440652,43.800479,1.430910
123.446548,43.799493,1.280974
123.415707,43.800149,1.434289
123.421603,43.799164,1.510449
123.427500,43.798179,1.430910
123.433396,43.797194,1.397950
123.414348,43.795878,1.235133
123.420244,43.794893,1.301030
123.426140,43.793909,1.408851
123.432035,43.792924,1.264254
123.437931,43.791938,1.296525
123.443826,43.790953,1.294061
123.401196,43.793575,1.286493
123.424780,43.789638,1.254471
123.430676,43.788653,1.286493
123.436570,43.787668,1.316825
123.460147,43.783724,1.453254
123.489611,43.778789,1.304152
123.399839,43.789303,1.323967
123.423421,43.785367,1.355182
123.435211,43.783397,1.331705
123.441105,43.782412,1.344696
123.446999,43.781427,1.453313
123.452892,43.780441,1.365750
123.458786,43.779455,1.365750
123.488248,43.774519,1.426471
123.505922,43.771555,1.337442
123.410272,43.783065,1.334237
123.427957,43.780112,1.365750
123.445638,43.777156,1.442068
123.451532,43.776171,1.387133
123.463317,43.774198,1.491006
123.469210,43.773212,1.397950
123.475102,43.772225,1.430910
123.480994,43.771238,1.460103
123.492776,43.769262,1.334291
123.498667,43.768274,1.296525
123.403019,43.779777,1.321323
123.408914,43.778794,1.342011
123.414809,43.777810,1.331627
123.450171,43.771901,1.376400
123.456064,43.770915,1.387133
123.461956,43.769928,1.661835
123.467848,43.768942,1.479469
123.473740,43.767955,1.419838
123.479631,43.766968,1.502633
123.485522,43.765981,1.365750
123.407557,43.774523,1.479469
123.413451,43.773539,1.355127
123.419345,43.772555,1.342011
123.425239,43.771570,1.397950
123.431132,43.770586,1.397893
123.437026,43.769601,1.514289
123.442918,43.768616,1.456662
123.448811,43.767630,1.456662
123.454703,43.766645,1.342090
123.460595,43.765659,1.479105
123.466487,43.764672,1.376344
123.472378,43.763686,1.502573
123.484160,43.761712,1.290888
123.412094,43.769268,1.456604
123.417987,43.768284,1.387133
123.423881,43.767300,1.365750
123.429774,43.766315,1.526098
123.435667,43.765331,1.445333
123.441559,43.764346,1.479409
123.447451,43.763360,1.727649
123.482798,43.757442,1.387077
123.416630,43.764013,1.344642
123.422523,43.763029,1.331627
123.428415,43.762045,1.867147
123.434308,43.761060,1.574260
123.451983,43.758105,1.408794
123.364059,43.754786,1.456746
123.381740,43.751842,1.456746
123.374492,43.748551,1.445474
123.492294,43.728866,1.514289
123.485046,43.725583,1.397893
123.490933,43.724597,1.502573
123.489572,43.720327,1.334237
123.495458,43.719340,1.334291
123.488212,43.716058,1.337442
123.494098,43.715071,1.553716
123.505868,43.713097,1.376898
123.480966,43.712775,1.306636
123.492737,43.710802,1.578042
123.498622,43.709815,1.415433
123.504507,43.708828,1.358925
123.510392,43.707840,1.468022
123.516276,43.706853,1.448805
123.473721,43.709492,1.546061
123.479606,43.708506,1.323967
123.485492,43.707520,1.290963
123.491377,43.706533,1.304435
123.497261,43.705546,1.438586
123.503146,43.704559,1.431427
123.509030,43.703572,1.321401
123.514914,43.702584,1.448805
123.466476,43.706208,1.522589
123.472362,43.705222,1.453254
123.478247,43.704237,1.280974
123.484132,43.703250,1.365750
123.490017,43.702264,1.314607
123.495901,43.701277,1.294061
123.501785,43.700290,1.274113
123.507669,43.699303,1.538061
123.513553,43.698316,1.365750
123.519436,43.697328,1.376400
123.525319,43.696340,1.430910
123.476888,43.699967,1.321401
123.482773,43.698981,1.316825
123.488657,43.697995,1.401252
