lon,lat,lnBCF_pred
80.714418,44.106745,1.572790
80.845476,44.136321,1.467324
80.847257,44.132214,2.115851
80.714090,44.093149,1.379685
80.719782,44.094437,1.724348
80.725476,44.095725,1.343065
123.458053,45.220588,3.384512
80.730165,44.056223,1.353507
80.460820,43.972390,1.715540
80.468287,43.969593,1.720594
123.526799,45.159459,3.228877
84.617821,44.826067,1.990681
122.279697,45.348082,3.003697
122.272254,45.344736,3.146236
122.193734,45.338924,3.008125
80.484446,43.932738,0.895631
122.271609,45.322298,3.156081
122.270263,45.318001,3.056561
122.268916,45.313703,3.035676
80.497283,43.917652,0.953044
80.709757,43.844360,1.136245
80.739517,43.833076,0.712464
80.727823,43.816921,1.180242
80.619889,43.778942,2.396509
124.399872,44.779047,3.331810
124.405832,44.777993,3.326082
124.411792,44.776940,3.343297
121.934254,45.180583,3.361224
124.392433,44.775854,3.414128
124.398393,44.774801,3.342252
124.404353,44.773748,3.389278
80.676144,43.778201,1.749893
84.097178,44.493273,2.899182
84.103053,44.494399,2.863980
124.379035,44.773714,3.248273
124.390955,44.771609,3.440519
124.396915,44.770556,3.394763
84.098751,44.489069,3.246919
124.395437,44.766311,3.384293
124.370122,44.766274,3.347510
124.368646,44.762028,3.199808
84.115212,44.478704,2.593649
84.121086,44.479828,2.669458
124.361211,44.758833,3.271955
124.367171,44.757782,3.216947
124.373130,44.756730,2.946050
80.639732,43.747426,1.180730
80.645388,43.748710,1.802179
124.353777,44.755637,3.272902
124.365696,44.753536,3.049561
124.371654,44.752485,2.979869
124.370179,44.748239,2.955240
124.376137,44.747187,3.086244
80.701617,43.747949,1.666768
80.707276,43.749230,1.643423
80.712936,43.750511,1.476350
80.716469,43.742305,1.737401
80.722128,43.743586,1.622539
84.077670,44.444476,3.417799
80.718234,43.738202,1.888959
80.723894,43.739483,1.711445
84.080812,44.436067,3.652189
80.733082,43.732555,1.501971
84.129333,44.440856,2.813738
84.135204,44.441979,3.097301
84.141075,44.443101,3.103232
84.146946,44.444223,3.205070
