lon,lat,lnBCF_pred
123.550552,43.269522,3.823039
123.556392,43.268540,3.799735
123.562232,43.267558,3.776432
123.568072,43.266576,3.633474
123.573912,43.265593,3.533175
123.579751,43.264610,3.394739
123.585590,43.263626,3.582339
123.591429,43.262642,3.760271
123.597267,43.261658,3.721432
123.603105,43.260674,3.607843
123.608943,43.259690,3.607843
123.543368,43.266236,3.622443
123.555048,43.264273,3.692354
123.566728,43.262308,3.955232
123.572567,43.261325,3.592990
123.578406,43.260342,3.635422
123.584245,43.259359,3.562233
123.590083,43.258375,3.554466
123.595921,43.257392,3.716222
123.607596,43.255423,3.623008
123.660120,43.246551,3.652703
123.512820,43.266871,3.327438
123.518662,43.265891,3.196455
123.536185,43.262949,3.534696
123.547865,43.260986,3.556792
123.553705,43.260005,3.713100
123.565383,43.258040,3.736968
123.571222,43.257058,3.585223
123.577061,43.256075,3.736403
123.582899,43.255092,3.588815
123.588737,43.254108,3.400205
123.594575,43.253125,3.565511
123.600412,43.252141,3.531162
123.606249,43.251156,3.630775
123.534842,43.258681,3.451835
123.552361,43.255737,3.560301
123.558200,43.254755,3.581047
123.564039,43.253773,3.514038
123.569878,43.252790,3.523535
123.575716,43.251808,3.428020
123.581554,43.250825,3.477764
123.587392,43.249841,3.358809
123.593229,43.248858,3.489604
123.599066,43.247874,3.513069
123.604903,43.246890,3.589564
123.616575,43.244921,3.536186
123.622411,43.243936,3.588628
123.533500,43.254412,3.381514
123.539340,43.253431,3.420764
123.545179,43.252450,3.511256
123.551018,43.251469,3.546468
123.556857,43.250487,3.514038
123.562696,43.249505,3.422809
123.568534,43.248523,3.407274
123.574372,43.247540,3.564560
123.580209,43.246557,3.430206
123.586046,43.245574,3.376901
123.591883,43.244591,3.435788
123.597720,43.243607,3.523535
123.603556,43.242623,3.483068
123.609392,43.241639,3.629399
123.615228,43.240654,3.489950
123.656071,43.233755,3.508512
123.537998,43.249163,3.335206
123.543837,43.248182,3.415041
123.549676,43.247201,3.581047
123.567190,43.244255,3.503625
123.573027,43.243273,3.511392
123.578865,43.242290,3.438345
123.584701,43.241307,3.407274
123.590538,43.240324,3.420252
123.602210,43.238356,3.528605
123.608046,43.237372,3.536186
123.619717,43.235403,3.418042
123.625552,43.234418,3.574571
123.631386,43.233433,3.544923
123.648888,43.230476,3.492976
123.654721,43.229489,3.537025
123.660554,43.228503,3.548112
123.524978,43.246856,3.335505
123.530817,43.245875,3.345830
123.536656,43.244895,3.312274
123.542495,43.243914,3.309716
123.554171,43.241951,3.575837
123.560009,43.240970,3.557999
123.565846,43.239988,3.472553
123.571683,43.239005,3.407274
123.577520,43.238023,3.640701
123.583357,43.237040,3.617584
123.589193,43.236057,3.531303
123.595029,43.235073,3.511256
123.600865,43.234090,3.503488
123.606700,43.233106,3.413183
123.612535,43.232122,3.516595
123.618370,43.231137,3.533860
123.630039,43.229167,3.515581
123.647539,43.226210,3.524047
123.653372,43.225224,3.461905
123.511959,43.244547,3.452487
123.529476,43.241607,3.240505
123.546991,43.238665,3.651213
123.558666,43.236702,3.477764
123.564503,43.235720,3.596838
123.570340,43.234738,3.469045
123.576176,43.233755,3.557999
123.582013,43.232773,3.666493
123.587848,43.231790,3.469045
123.617023,43.226871,3.514038
123.622858,43.225886,3.500232
123.628691,43.224901,3.528559
123.640358,43.222930,3.530745
123.646191,43.221945,3.485209
123.522297,43.238318,3.304506
123.528136,43.237338,3.209527
123.563160,43.231452,3.311902
123.568997,43.230470,3.612374
123.574833,43.229488,3.578745
123.586504,43.227523,3.453510
123.609843,43.223589,3.554235
123.615677,43.222604,3.499360
123.621511,43.221620,3.478801
123.639011,43.218665,3.554420
123.650675,43.216693,3.727081
123.520957,43.234050,3.405880
123.526795,43.233070,3.320367
123.561817,43.227185,3.350741
123.567654,43.226203,3.430206
123.573489,43.225221,3.601862
123.579325,43.224238,3.555442
123.602664,43.220306,3.502789
123.608498,43.219322,3.562003
123.614331,43.218338,3.498187
123.637663,43.214399,3.451810
123.519617,43.229781,3.491849
123.560475,43.222917,3.594281
123.566311,43.221935,3.553655
123.636316,43.210133,3.627467
123.559133,43.218649,3.420252
123.564968,43.217668,3.609817
123.588307,43.213739,3.542365
123.594141,43.212756,3.544095
123.557791,43.214381,3.440811
123.563626,43.213400,3.435416
123.586963,43.209471,3.513023
123.562284,43.209132,3.371600
123.638108,43.196350,3.464115
123.625100,43.194054,3.456347
123.565435,43.199615,3.562612
123.571269,43.198634,3.492702
123.623755,43.189788,3.474883
123.569927,43.194366,3.465890
123.599087,43.189455,3.363421
123.604918,43.188472,3.324582
123.597744,43.185188,3.424865
123.578908,43.183868,3.448168
123.563223,43.173028,3.407195
123.549359,43.148401,3.463332
122.343000,42.095738,3.489125
