iter	RMSE
388	0.8100261087
389	0.8098669427
390	0.8089916365
391	0.807404373
392	0.8061663894
393	0.8057313032
394	0.804514954
395	0.8043269429
396	0.8041451657
397	0.8027023833
398	0.8016205636
399	0.8005988454
400	0.7995767472
401	0.7982665118
402	0.7962113922
403	0.7961375201
404	0.7956951821
405	0.7940074601
406	0.7931472746
407	0.7914572718
408	0.7901218902
409	0.7900492758
410	0.7890482954
411	0.7874118559
412	0.7866657134
413	0.7860983122
414	0.7851016476
415	0.7850243757
416	0.7837167522
417	0.7826522041
418	0.7811978087
419	0.7797798745
420	0.7791736313
421	0.7780594218
422	0.7776472977
423	0.777579098
424	0.7759134333
425	0.7750061638
426	0.7742332254
427	0.7735367125
428	0.7731906766
429	0.773000148
430	0.7722129709
431	0.7714836895
432	0.7712234859
433	0.7708398305
434	0.7698183433
435	0.7690803791
436	0.7682615805
437	0.7679650143
438	0.76689992
439	0.7667001483
440	0.7658324486
441	0.7649399957
442	0.7648009763
443	0.7646951851
444	0.7643903788
445	0.7642358534
446	0.7636182534
447	0.7632369434
448	0.7616141097
449	0.7612938299
450	0.7603056861
451	0.7595781436
452	0.7590474347
453	0.7578972195
454	0.7567011281
455	0.7564296784
456	0.7559748015
457	0.754899914
458	0.7538193139
459	0.7531140151
460	0.7530130624
461	0.7525356309
462	0.7517867392
463	0.7514418722
464	0.7509223683
465	0.750657309
466	0.75032568
467	0.750146002
468	0.7493612339
469	0.7475749493
470	0.7473938835
471	0.7471701014
472	0.7462519712
473	0.7458964148
474	0.74530337
475	0.7451190271
476	0.7447824789
477	0.7432834064
478	0.7426439264
479	0.7419985516
480	0.7407197156
481	0.7397590494
482	0.7387805016
483	0.7387011531
484	0.7382770254
485	0.7365745374
486	0.7356195881
487	0.7348542213
488	0.7336468758
489	0.7334885493
490	0.7331626031
491	0.7330047026
492	0.731965293
493	0.7311068614
494	0.7309301615
495	0.7307708609
496	0.7302457078
497	0.7293704107
498	0.7290365905
499	0.7289777202
500	0.728907192
501	0.7284924147
502	0.7280770295
503	0.7280042976
504	0.7276623224
505	0.727516123
506	0.7270172568
507	0.7265246807
508	0.72622953
509	0.725986752
510	0.7254916032
511	0.7251867248
512	0.7247252565
513	0.7241750809
514	0.7233223639
515	0.7232110795
516	0.7225425142
517	0.7223824394
518	0.7220630276
519	0.7216904687
520	0.7212058622
521	0.7208147321
522	0.7204097525
523	0.720065027
524	0.7195717881
525	0.7193690414
526	0.7192659763
527	0.7181664112
528	0.7174006418
529	0.7165413891
530	0.7162758266
531	0.7155696728
532	0.7149831311
533	0.7144094534
534	0.7135296733
535	0.7132993235
536	0.7131199895
537	0.7128572212
538	0.7125572841
539	0.71228084
540	0.7116337352
541	0.7111455251
542	0.7105988771
543	0.7102794128
544	0.7096270882
545	0.7086314176
546	0.7083698787
547	0.7077083006
548	0.7076115776
549	0.7075081693
550	0.7074314086
551	0.7065787785
552	0.7059031046
553	0.7056108203
554	0.7053340287
555	0.7050532113
556	0.7047006901
557	0.7030249289
558	0.7025910431
559	0.7018481594
560	0.7015419337
561	0.700428883
562	0.6999667167
563	0.6991480268
564	0.6981984474
565	0.6972823112
566	0.6966105504
567	0.6960187011
568	0.6950380193
569	0.6947916059
570	0.6946656265
571	0.6944416287
572	0.6935811106
573	0.6931488133
574	0.6922555175
575	0.690899896
576	0.6900163946
577	0.6886368193
578	0.6876816111
579	0.6867290176
580	0.6862834195
581	0.6856236983
582	0.6853648272
583	0.6852897179
584	0.6843712008
585	0.6837139751
586	0.6828797667
587	0.6819439457
588	0.6818547753
589	0.6814233713
590	0.6812231292
591	0.6807276196
592	0.6794555355
593	0.6792300509
594	0.6789854333
595	0.6781785406
596	0.6776064773
597	0.6765349099
598	0.6753510678
599	0.6749499627
600	0.674691167
601	0.674499285
602	0.6733155267
603	0.673130888
604	0.672465174
605	0.6721628338
606	0.6719981946
607	0.6705879355
608	0.6701988332
609	0.669974683
610	0.6689834983
611	0.668438604
612	0.6674125437
613	0.6672472637
614	0.6671062238
615	0.6668770825
616	0.6663231696
617	0.6662059222
618	0.6660438838
619	0.6658078569
620	0.6653032906
621	0.6649053545
622	0.6646475872
623	0.6643745803
624	0.663552256
625	0.6625664421
626	0.6612730596
627	0.6611985047
628	0.6602106933
629	0.6597719915
630	0.6587566882
631	0.6584721899
632	0.6574905189
633	0.657254193
634	0.6566568574
635	0.6556805066
636	0.655479114
637	0.6551702949
638	0.6550806098
639	0.654768506
640	0.6542611443
641	0.6534744344
642	0.6529100791
643	0.6516001249
644	0.6513017356
645	0.6511676903
646	0.6510268559
647	0.6508755691
648	0.6504846876
649	0.6503823044
650	0.6499436935
651	0.6498989653
652	0.6495449688
653	0.6493327619
654	0.648673979
655	0.6483061444
656	0.6476112341
657	0.6472949003
658	0.6468667302
659	0.6467713045
660	0.6462074104
661	0.6459012367
662	0.6455887126
663	0.6451638025
664	0.6448002827
665	0.6443008143
666	0.6440868894
667	0.6429377261
668	0.6428866963
669	0.6418200341
670	0.6413677233
671	0.6411921951
672	0.6406699597
673	0.6402080648
674	0.6398075239
675	0.6391213625
676	0.6386238514
677	0.6382717313
678	0.6379093673
679	0.6377246147
680	0.6376630011
681	0.6370472724
682	0.6368794989
683	0.6368003643
684	0.6363229673
685	0.636275017
686	0.6360500857
687	0.6355275193
688	0.635464805
689	0.6354125029
690	0.6351183575
691	0.634981635
692	0.6345409005
693	0.634339905
694	0.6334760664
695	0.6331548611
696	0.6329845269
697	0.6319377386
698	0.631705923
699	0.6312067803
700	0.6309824228
701	0.6307834936
702	0.6302793459
703	0.6299408882
704	0.6297224202
705	0.6295869741
706	0.6291555165
707	0.6287331594
708	0.6278724398
709	0.6270281201
710	0.6269363115
711	0.6269042936
712	0.6266625389
713	0.6266329015
714	0.6256844788
715	0.6256212861
716	0.6253067927
717	0.6246892144
718	0.623943986
719	0.6237641015
720	0.6232050752
721	0.6227049733
722	0.6220349436
723	0.6208764447
724	0.6203489105
725	0.6201077148
726	0.6197993193
727	0.6192071468
728	0.6186009353
729	0.6182699129
730	0.6181171147
731	0.61772239
732	0.6171122321
733	0.6170206911
734	0.6167987802
735	0.6162110915
736	0.6161343149
737	0.6150769349
738	0.6149644575
739	0.6148731613
740	0.6148193114
741	0.6147753974
742	0.6146451583
743	0.6145560036
744	0.6136733477
745	0.6133961775
746	0.6130786263
747	0.6129061608
748	0.612742345
749	0.6125978505
750	0.6124520858
751	0.6120531997
752	0.6118935026
753	0.6117051486
754	0.6116868172
755	0.6110199609
756	0.6109084569
757	0.6102404464
758	0.6098604091
759	0.6097105348
760	0.6091290171
761	0.6084058315
762	0.6082438608
763	0.6078725254
764	0.6074715248
765	0.6072805658
766	0.6069964783
767	0.6062325894
768	0.6059193405
769	0.6055702892
770	0.605426704
771	0.6052933708
772	0.6052552438
773	0.6050902347
774	0.6044402376
775	0.6040757571
776	0.6038431408
777	0.6034673618
778	0.6032362986
779	0.6028153063
780	0.6025578255
781	0.6024974696
782	0.6020344221
783	0.6016501155
784	0.6016297468
785	0.6014793026
786	0.6009415544
787	0.6003279453
788	0.6000866309
789	0.5994450934
790	0.5992532497
791	0.5988846146
792	0.5987306172
793	0.5978238831
794	0.5973976759
795	0.5969446223
796	0.5968139378
797	0.596440821
798	0.5957358605
799	0.5952434053
800	0.5948521137
801	0.5948203481
802	0.5938944055
803	0.5932056012
804	0.5930717362
805	0.5927249679
806	0.5921614071
807	0.5920317355
808	0.5918531651
809	0.5916746091
810	0.591583431
811	0.5911891444
812	0.5909865722
813	0.5903378436
814	0.5891771233
815	0.5889522713
816	0.5884505879
817	0.5881078582
818	0.5880357788
819	0.5875881504
820	0.5874361718
821	0.5866863929
822	0.5860406442
823	0.5856705845
824	0.5854486054
825	0.5853100698
826	0.5849813405
827	0.5846700624
828	0.5846134827
829	0.5842008792
830	0.583714434
831	0.5831559586
832	0.5828763787
833	0.5826366712
834	0.5820395135
835	0.5819922924
836	0.5817237355
837	0.5810456576
838	0.5803870492
839	0.5799526219
840	0.5795571217
841	0.5791008674
842	0.5786225363
843	0.5783429447
844	0.5780305707
845	0.577667488
846	0.5775703462
847	0.5770721481
848	0.5768924829
849	0.576413086
850	0.5763301625
851	0.5759856081
852	0.575497157
853	0.5753943702
854	0.5753746861
855	0.5749262085
856	0.5747466985
857	0.574521598
858	0.5740263575
859	0.5737904299
860	0.5736081675
861	0.5733021828
862	0.5730411517
863	0.5729559824
864	0.5721109243
865	0.5718434103
866	0.5715714719
867	0.5714960109
868	0.5714506626
869	0.5714101074
870	0.571009627
871	0.5708527326
872	0.5706670419
873	0.5706434516
874	0.5703391894
875	0.5702735615
876	0.5700315282
877	0.5698366551
878	0.5694556723
879	0.569261039
880	0.5691033569
881	0.5687606002
882	0.5684016462
883	0.5677328397
884	0.5672665005
885	0.5670554959
886	0.5669098328
887	0.5666082499
888	0.5662686196
889	0.5659412874
890	0.5658735649
891	0.5654283768
892	0.5652067906
893	0.5650572496
894	0.56496697
895	0.564738049
896	0.5642114812
897	0.5641368272
898	0.5640444284
899	0.5635299957
900	0.5634686123
901	0.5634059704
902	0.5633363703
903	0.5632739574
904	0.5627049753
905	0.5626346068
906	0.5624583685
907	0.5619051405
908	0.5616412242
909	0.5615423721
910	0.5611055272
911	0.5609612568
912	0.5606819794
913	0.5603685616
914	0.5602566398
915	0.5600053209
916	0.5599228648
917	0.5596448205
918	0.5594867086
919	0.5590604302
920	0.5589280536
921	0.5584363819
922	0.5580385378
923	0.5576276218
924	0.5574704387
925	0.5572206235
926	0.5569479185
927	0.5565708232
928	0.5562738172
929	0.5559625694
930	0.5558520914
931	0.5557787848
932	0.5554556223
933	0.5553092272
934	0.5552296723
935	0.5550345863
936	0.5547249608
937	0.5546372804
938	0.5544473307
939	0.5541254342
940	0.5536823789
941	0.5530656534
942	0.5529787997
943	0.5527823306
944	0.5523918625
945	0.5523404779
946	0.5522036543
947	0.5521367523
948	0.5517233358
949	0.5516084636
950	0.551390934
951	0.5508895369
952	0.5505193243
953	0.5504858906
954	0.5499680768
955	0.5496527311
956	0.5495746428
957	0.5491716527
958	0.5490191269
959	0.5485866094
960	0.5481545018
961	0.5481258499
962	0.5480504692
963	0.5480063063
964	0.5476534935
965	0.5475232525
966	0.5473249827
967	0.5472743663
968	0.5466876173
969	0.5465685575
970	0.5462300448
971	0.5460706749
972	0.5458855198
973	0.5457575649
974	0.5453554876
975	0.5451903283
976	0.5451037113
977	0.5450655107
978	0.545002562
979	0.5447525626
980	0.5446139752
981	0.544119986
982	0.5435209156
983	0.5434480385
984	0.5430801102
985	0.5427514815
986	0.5425739814
987	0.5424155347
988	0.5419338377
989	0.5418110559
990	0.5416915487
991	0.541519383
992	0.5414831973
993	0.5414209125
994	0.5412160537
995	0.5409885603
996	0.5402674111
997	0.5396911836
998	0.5396377863
999	0.5395644029
1000	0.539517833
1001	0.5391752864
1002	0.539083876
1003	0.5388511203
1004	0.5383542162
1005	0.5381884834
1006	0.5377265627
1007	0.5375870122
1008	0.53746093
1009	0.5371383436
1010	0.5370975623
1011	0.5366883192
1012	0.5364314794
1013	0.5363310889
1014	0.5357788219
1015	0.5355598272
1016	0.535410529
1017	0.5351898424
1018	0.53459521
1019	0.5345490435
1020	0.53447594
1021	0.5343638306
1022	0.5339854987
1023	0.5337476654
1024	0.5333189316
1025	0.5332197214
1026	0.5330259983
1027	0.5328945329
1028	0.5326325983
1029	0.5323867486
1030	0.5320762706
1031	0.5319543903
1032	0.5317948577
1033	0.5317415594
1034	0.5316429425
1035	0.5312703969
1036	0.5311724493
1037	0.5307234796
1038	0.5303611605
1039	0.5300916459
1040	0.5300216332
1041	0.5298057224
1042	0.5296989842
1043	0.529581615
1044	0.529316145
1045	0.5291793662
1046	0.5290708562
1047	0.5288613237
1048	0.5288125821
1049	0.5285058776
1050	0.5283824475
1051	0.5280029162
1052	0.5278407037
1053	0.5277565097
1054	0.5272674713
1055	0.5272272508
1056	0.5268932391
1057	0.5266084722
1058	0.5265754707
1059	0.5260661101
1060	0.5258137316
1061	0.5257097091
1062	0.5256749919
1063	0.5254785235
1064	0.5250564188
1065	0.5244359042
1066	0.5240918505
1067	0.5240501897
1068	0.5239016704
1069	0.5235006303
1070	0.5229872733
1071	0.5226342005
1072	0.5225221385
1073	0.5224381667
1074	0.5222539833
1075	0.5220719651
1076	0.5217549607
1077	0.5215404729
1078	0.5212675543
1079	0.5211445177
1080	0.5210519181
1081	0.5208078447
1082	0.5205409264
1083	0.5203363845
1084	0.5198523666
1085	0.5197255961
1086	0.5195144255
1087	0.5190978546
1088	0.5187536537
1089	0.5185006394
1090	0.5183571229
1091	0.518273717
1092	0.5180012453
1093	0.5179745257
1094	0.5179540981
1095	0.5176898761
1096	0.5175293266
1097	0.5172025933
1098	0.5171206363
1099	0.5169389616
1100	0.5168086234
1101	0.5166915963
1102	0.5163168862
1103	0.5162036167
1104	0.5160312681
1105	0.5158454966
1106	0.515819743
1107	0.5155606669
1108	0.5153147243
1109	0.5151724162
1110	0.5150987165
1111	0.51486586
1112	0.5147820874
1113	0.5147153769
1114	0.5145117058
1115	0.5144758389
1116	0.5143742456
1117	0.51409908
1118	0.5140821293
1119	0.5136224918
1120	0.5134231402
1121	0.51307896
1122	0.512975858
1123	0.5129330187
1124	0.512634352
1125	0.5122856263
1126	0.5120030846
1127	0.5116364871
1128	0.5113608889
1129	0.5112987205
1130	0.5112409718
1131	0.5107952494
1132	0.5107361747
1133	0.5105055206
1134	0.5101989301
1135	0.5097831382
1136	0.5094901307
1137	0.5093837391
1138	0.5092016253
1139	0.5087965882
1140	0.5086426677
1141	0.5081687779
1142	0.5079503628
1143	0.5078742042
1144	0.5077053965
1145	0.507448083
1146	0.5073794313
1147	0.5073609498
1148	0.5069848669
1149	0.5069479319
1150	0.5068761903
1151	0.5068072478
1152	0.5066382056
1153	0.5062758227
1154	0.5061304536
1155	0.5059991113
1156	0.5057011602
1157	0.5055718399
1158	0.5055041575
1159	0.5052666254
1160	0.5050280554
1161	0.5047664845
1162	0.5045682544
1163	0.5042840184
1164	0.5041716038
1165	0.5037801724
1166	0.5036925961
1167	0.5035459412
1168	0.5034127207
1169	0.5033770802
1170	0.5032717337
1171	0.5032477877
1172	0.5027274165
1173	0.5026914579
1174	0.5024424757
1175	0.5021129885
1176	0.50195055
1177	0.5014765089
1178	0.5012536659
1179	0.5010877813
1180	0.5005313318
1181	0.5003409917
1182	0.5001338566
1183	0.5000998137
1184	0.4997941472
1185	0.4996608591
1186	0.4994332117
1187	0.4993595388
1188	0.4993330279
1189	0.4992565737
1190	0.49919849
1191	0.498941234
1192	0.4988896532
1193	0.498144996
1194	0.497888885
1195	0.4976392902
1196	0.4974117313
1197	0.4972083146
1198	0.4971582964
1199	0.4968911371
1200	0.4967696197
1201	0.4964929738
1202	0.4963292458
1203	0.4961864149
1204	0.495733229
1205	0.4955459656
1206	0.4954049514
1207	0.4951904098
1208	0.4950730048
1209	0.4950504746
1210	0.4947911361
1211	0.4945251454
1212	0.4944766825
1213	0.4943664199
1214	0.4943299884
1215	0.4941272512
1216	0.4937174522
1217	0.4935090325
1218	0.4933694793
1219	0.4932860297
1220	0.4929593152
1221	0.492663489
1222	0.4925625273
1223	0.4922297099
1224	0.4919312165
1225	0.491905201
1226	0.4916918697
1227	0.4913330688
1228	0.490858953
1229	0.490829899
1230	0.4906148744
1231	0.4905126114
1232	0.490304735
1233	0.490149555
1234	0.4898635167
1235	0.4896245382
1236	0.4894725564
1237	0.4894443245
1238	0.4891164641
1239	0.4889587221
1240	0.4889210776
1241	0.4888308444
1242	0.4886524415
1243	0.4884370687
1244	0.488108672
1245	0.4880252642
1246	0.4878168188
1247	0.4874432717
1248	0.4872732866
1249	0.4871550101
1250	0.487059836
1251	0.4868690791
1252	0.486671
1253	0.4865894074
1254	0.4861064407
1255	0.4858645759
1256	0.4856621353
1257	0.4854414046
1258	0.4853875984
1259	0.4853236086
1260	0.4852498327
1261	0.4850766349
1262	0.4849428356
1263	0.4846927536
1264	0.4845001182
1265	0.4843141901
1266	0.4842793091
1267	0.4840073309
1268	0.4836697669
1269	0.4835383765
1270	0.4832473519
1271	0.4829484252
1272	0.4829125901
1273	0.482662949
1274	0.4824540428
1275	0.4824345898
1276	0.4823386721
1277	0.4818987193
1278	0.4818080241
1279	0.4817886951
1280	0.4816433703
1281	0.4816114925
1282	0.4812523762
1283	0.4811861485
1284	0.4810487978
1285	0.4807544768
1286	0.4805876009
1287	0.4804864024
1288	0.4803809758
1289	0.4802050531
1290	0.4801592138
1291	0.4801032405
1292	0.4799901023
1293	0.479841097
1294	0.4793704944
1295	0.4791845112
1296	0.4789669503
1297	0.478938892
1298	0.4788466857
1299	0.4785364583
1300	0.4784568664
1301	0.4782730853
1302	0.4781194301
1303	0.4780552236
1304	0.4779459395
1305	0.4779054421
1306	0.4777207763
1307	0.4776738364
1308	0.4776299818
1309	0.4775113086
1310	0.4769971939
1311	0.4769736212
1312	0.4768300706
1313	0.4766822963
1314	0.4765973065
1315	0.4765682779
1316	0.476431295
1317	0.4762931971
1318	0.4761604136
1319	0.4760098645
1320	0.475840508
1321	0.4756828601
1322	0.4755188043
1323	0.4754201767
1324	0.4752047008
1325	0.4750433831
1326	0.4748797204
1327	0.4746790634
1328	0.4742481964
1329	0.4740879484
1330	0.4739802039
1331	0.4736609011
1332	0.473326729
1333	0.4728566241
1334	0.4724871076
1335	0.4724496572
1336	0.4722466463
1337	0.4720485826
1338	0.4718883911
1339	0.4715345465
1340	0.4713331528
1341	0.4711222641
1342	0.470984267
1343	0.4708018329
1344	0.4705939244
1345	0.4705485186
1346	0.4705289046
1347	0.4704572342
1348	0.4703037053
1349	0.4700446859
1350	0.4699125152
1351	0.4698750918
1352	0.4696540282
1353	0.4696315938
1354	0.4695971075
1355	0.4692156846
1356	0.4690028771
1357	0.4689046469
1358	0.4686608886
1359	0.4683671099
1360	0.468161703
1361	0.4680896102
1362	0.4680487067
1363	0.4678449769
1364	0.4676499426
1365	0.4673572163
1366	0.4670206496
1367	0.4666420978
1368	0.4665660233
1369	0.4663985179
1370	0.4662170564
1371	0.4659874205
1372	0.4658992779
1373	0.4658299891
1374	0.4657930381
1375	0.4654315973
1376	0.4651911934
1377	0.4648902742
1378	0.464824807
1379	0.4645974269
1380	0.4643325651
1381	0.4642130596
1382	0.4640976366
1383	0.4638287672
1384	0.4637232108
1385	0.4636674485
1386	0.4633153353
1387	0.4632872607
1388	0.4632685635
1389	0.4631831882
1390	0.4628748942
1391	0.4628091444
1392	0.4626778525
1393	0.4625696319
1394	0.4624821265
1395	0.461986804
1396	0.4616850873
1397	0.4614695138
1398	0.461231928
1399	0.4610504059
1400	0.4609992237
1401	0.4609603989
1402	0.4607801194
1403	0.4603503815
1404	0.4602399236
1405	0.4602246722
1406	0.4600920693
1407	0.4598652917
1408	0.459535155
1409	0.4593874591
1410	0.4593443113
1411	0.4592073449
1412	0.4591316286
1413	0.459058059
1414	0.4587548789
1415	0.4586251924
1416	0.4584344169
1417	0.4583808487
1418	0.4580901483
1419	0.4579780524
1420	0.4576496696
1421	0.4571767423
1422	0.4570831278
1423	0.4569193571
1424	0.4566361027
1425	0.456405764
1426	0.4562312563
1427	0.4560868698
1428	0.4557177423
1429	0.4555918448
1430	0.4554928467
1431	0.4554858553
1432	0.455460356
1433	0.4553114758
1434	0.4552029883
1435	0.4549667814
1436	0.4547823226
1437	0.4546564043
1438	0.4545506827
1439	0.4543841538
1440	0.4543426849
1441	0.4542707982
1442	0.4541242237
1443	0.4540644746
1444	0.4538977444
1445	0.4536484241
1446	0.4534996247
1447	0.4534083702
1448	0.4533123536
1449	0.4531897311
1450	0.4531233032
1451	0.4530322906
1452	0.452896654
1453	0.4526620006
1454	0.4523994106
1455	0.4521721251
1456	0.451876542
1457	0.4516874508
1458	0.4515958244
1459	0.4514550629
1460	0.4512677955
1461	0.4509550784
1462	0.4503794767
1463	0.4501621828
1464	0.4501374915
1465	0.4500725322
1466	0.4499037042
1467	0.4496444958
1468	0.4491891028
1469	0.4489056369
1470	0.4486735842
1471	0.4484036658
1472	0.4483643897
1473	0.4483020597
1474	0.4482677051
1475	0.448029797
1476	0.4478031378
1477	0.4472648595
1478	0.447129917
1479	0.4468783608
1480	0.4467917449
1481	0.4467074224
1482	0.4463643697
1483	0.4463073011
1484	0.4460054036
1485	0.4457561704
1486	0.4456318953
1487	0.4454902641
1488	0.4451133793
1489	0.4450500855
1490	0.4449277209
1491	0.4446348783
1492	0.4445008999
1493	0.4444281388
1494	0.444394956
1495	0.4439013472
1496	0.443816502
1497	0.4436285613
1498	0.4432382663
1499	0.4430480463
1500	0.4429447474
1501	0.442789064
1502	0.4426368732
1503	0.4426017841
1504	0.4423411764
1505	0.4423221789
1506	0.4421647483
1507	0.4421240943
1508	0.4419424237
1509	0.4419112329
1510	0.4418744899
1511	0.4417214851
1512	0.4415155724
1513	0.4413676006
1514	0.4413259292
1515	0.4411920201
1516	0.4411578279
1517	0.4410203799
1518	0.4407667653
1519	0.4404067104
1520	0.4403298003
1521	0.4400268275
1522	0.4399698888
1523	0.4397050964
1524	0.4394173595
1525	0.4393356292
1526	0.4392803865
1527	0.4391960386
1528	0.4390057004
1529	0.4388635952
1530	0.438654191
1531	0.4384119454
1532	0.4381409733
1533	0.4381063794
1534	0.4379942637
1535	0.4378509065
